header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Heiligelaan,9636 Zuidbroek        ,https://www.funda.nl/en/koop/zuidbroek/bouwgrond-48567851-heiligelaan/?navigateSource=resultlist,20220129_060215,"€ 89,000 kosten koper","€ 79,500 kosten koper",6+ months,Under option,Available in consultation,Building plot,657 m²,560 m² (part of parcel),Full ownership,Alongside a quiet road,no
